lagoslakeid,lake_glaciatedlatewisc,lake_lat_decdeg,lake_lon_decdeg,lake_huc12,ws_area_ha,ws_lake_arearatio
6510,Glaciated,41.34135052,-73.7266758,20301010302,129.3959074,14.64710594
7399,Glaciated,41.29782549,-73.58424933,20301010303,300.4114727,5.235539497
7379,Glaciated,41.29656735,-73.56139268,20301010303,304.0361094,11.33569148
3282,Glaciated,40.95331653,-74.50234015,20301030402,1308.546665,197.6643997
2989,Glaciated,40.63012669,-74.29776545,20301040104,8829.876591,1892.422106
16368,Glaciated,41.31929576,-73.52687863,20301010301,187.8701585,5.068661719
4436,Glaciated,41.00588495,-74.49389985,20301030401,264.9003184,1.291442726
2887,Not_Glaciated,40.50954313,-74.56430978,20301050312,464.1564302,94.97201081
1036,Glaciated,41.06859233,-74.52961903,20301030501,146.9537756,11.57460246
522,Not_Glaciated,40.26510152,-74.52063886,20301050303,3399.563407,479.8603728
499,Glaciated,40.91117597,-74.4729382,20301030403,87.06465832,2.31392239
2183,Glaciated,41.02931919,-74.32149196,20301030103,1105.686418,40.46301948
7382,Glaciated,41.36310169,-73.57991358,20301010204,369.1805813,3.72221018
4808,Glaciated,41.19178889,-74.31790698,20301030101,3231.135659,4.316205901
3151,Not_Glaciated,40.64056724,-74.62654153,20301050206,533.5362705,109.9148829
3098,Glaciated,40.98308925,-74.53793019,20301030401,641.5867713,31.09551096
3971,Glaciated,41.0936732,-74.25389712,20301030103,69.16031091,2.193532994
3795,Glaciated,41.03421661,-74.24040816,20301030205,1214.198554,119.2177502
7127,Glaciated,41.31015938,-73.85172099,20301010101,224.5334215,5.391517775
6512,Glaciated,41.43893274,-73.8075079,20301010101,385.2869734,8.097313734
6400,Glaciated,41.19484645,-73.59202043,20301010304,165.0385328,9.004075399
6507,Glaciated,41.28167474,-73.55353897,20301010303,974.099186,26.34932444
1339,Not_Glaciated,39.92611848,-75.06257546,20402020404,7373.772056,113.1737533
3306,Glaciated,41.16979099,-74.77614502,20401050101,718.1712515,3.291334356
3790,Not_Glaciated,39.42429014,-75.36242263,20402060603,818.1659832,66.54930367
786,Not_Glaciated,39.33600501,-75.20201391,20402060604,1580.582524,177.5104023
7121,Not_Glaciated,40.2056046,-74.91330025,20402010303,2370.665878,32.80980414
3085,Glaciated,41.0766854,-74.91245321,20401050103,300.9200149,7.252139998
2354,Not_Glaciated,39.8216721,-74.85737292,20402020202,522.9720256,51.97096343
2963,Not_Glaciated,39.84840275,-74.85197094,20402020202,1452.322726,88.79026985
1659,Glaciated,40.9025462,-74.85165697,20401050202,315.2268232,77.27669455
1945,Glaciated,40.91164019,-74.81558455,20401050202,382.5749334,19.39142368
1098,Not_Glaciated,39.85990097,-74.80119401,20402020202,232.9746181,31.90841157
1420,Not_Glaciated,39.84998222,-74.78856898,20402020202,1283.971917,116.0782593
5499,Glaciated,41.0316155,-74.71584058,20401050201,587.4036753,45.71921286
2886,Glaciated,40.99053816,-74.69205705,20401050502,94.9024995,6.454621883
55,Glaciated,41.31727306,-74.66705162,20401040308,13.5584109,1.83930879
1002,Not_Glaciated,40.01234662,-74.61061981,20402010102,179.1919398,44.57878798
6548,Glaciated,41.42881953,-74.60057043,20401040308,100.6512715,7.113566176
2399,Not_Glaciated,39.99137357,-74.57554709,20402020103,356.0223999,78.21579453
4159,Not_Glaciated,39.97666007,-74.46649186,20402020103,1017.187889,230.228993
2972,Not_Glaciated,39.62828965,-74.44395807,20403010608,1447.6269,148.5797195
829,Not_Glaciated,40.15513732,-74.06285029,20403010104,1554.929581,195.8525093
7157,Not_Glaciated,40.06829763,-75.723686,20402050101,4999.583186,24.71312918
599,Not_Glaciated,39.74849257,-75.45790824,20402060103,30.55039393,0.586971808
6480,Glaciated,42.02244751,-75.45946939,20401010305,200.4576513,3.612872055
4145,Not_Glaciated,39.73252537,-75.28154542,20402020606,778.138069,161.59766
2807,Not_Glaciated,39.6817903,-75.26321273,20402020608,2339.267916,329.5715106
3218,Not_Glaciated,39.63210263,-75.12923612,20402060402,1701.420945,105.059355
3879,Not_Glaciated,39.75168895,-75.05967842,20402020502,779.648482,58.56946193
3004,Not_Glaciated,39.53294537,-75.04218307,20402060405,1577.999202,203.5392063
7167,Glaciated,41.24512935,-74.91784316,20401040703,25.11085745,1.620749563
2543,Not_Glaciated,39.52094783,-74.8749037,20403020107,1705.392203,192.7435844
3814,Not_Glaciated,39.85782207,-74.87596332,20402020202,203.4552827,16.57667639
2587,Not_Glaciated,39.68778693,-74.8435347,20403010604,983.5202959,156.9473611
4218,Glaciated,40.92814781,-74.77059317,20401050502,132.3772064,12.32450901
737,Not_Glaciated,39.9326403,-74.75096162,20402020204,12539.5959,1184.106766
3920,Not_Glaciated,39.88956833,-74.70791497,20402020201,8444.106718,906.9968275
472,Not_Glaciated,39.36422636,-74.57825866,20403020402,4962.647229,254.5891453
1007,Not_Glaciated,40.17469935,-74.58352136,20402010104,4431.535975,456.7118957
1085,Not_Glaciated,39.67081325,-74.52100016,20403010502,11448.96303,502.4430517
2803,Not_Glaciated,39.83651078,-74.19723276,20403010405,91.34152939,7.940778905
6475,Glaciated,41.64836104,-75.38294553,20401030103,957.7764996,10.57089621
6515,Not_Glaciated,40.46599805,-75.22078116,20401050702,17236.75808,29.99374266
25980,Glaciated,41.8310933,-74.64772328,20401040303,23318.29159,37.42847549
6504,Glaciated,41.59345266,-74.98301515,20401010603,2881.98996,114.644879
2986,Glaciated,40.97814626,-74.93979319,20401050103,7759.405605,1929.821522
498,Not_Glaciated,39.59110823,-74.866062,20403020103,4045.072602,514.9418317
638,Not_Glaciated,39.85750093,-74.80958566,20402020202,188.3219196,42.40080155
1523,Glaciated,41.19993009,-74.77425757,20401041002,382.1470504,61.18414047
1296,Not_Glaciated,39.90374013,-74.56286727,20402020102,1863.412444,52.70129991
2366,Not_Glaciated,39.95292273,-74.54324152,20402020102,963.7738332,93.77353994
1238,Not_Glaciated,39.49550022,-74.53220872,20403010609,1473.133819,96.23718267
2375,Not_Glaciated,39.66976307,-74.32205738,20403010702,4100.270978,339.6714396
5498,Not_Glaciated,39.85311691,-74.21294983,20403010405,3669.040376,221.031489
3096,Not_Glaciated,39.69788464,-75.45460233,20402060101,69.56609853,2.646701116
1877,Not_Glaciated,39.55757963,-75.3361899,20402060201,945.6522227,130.8078182
2393,Not_Glaciated,39.60621163,-75.07651089,20402060402,22.67812485,5.371574973
14385,Glaciated,41.21593795,-75.05311042,20401040604,24.93247633,1.778664889
57,Not_Glaciated,39.81823839,-75.01282874,20402020501,1853.57877,338.7117271
1825,Not_Glaciated,39.83502075,-74.99361638,20402020404,1273.626849,127.5266401
3230,Not_Glaciated,39.75724072,-74.885683,20403010602,865.5495861,102.0832509
2799,Glaciated,41.11104701,-74.87624584,20401050102,87.70070318,18.66165018
2056,Not_Glaciated,39.15530637,-74.81675544,20402060702,2070.140417,476.548725
1578,Glaciated,41.2703137,-74.78571927,20401041001,362.7385845,25.47405471
4437,Glaciated,40.96504906,-74.73716705,20401050201,70.65013588,4.034877111
1008,Not_Glaciated,39.50206886,-74.51158939,20403010609,536.2313064,55.2558847
2742,Not_Glaciated,39.54335183,-74.74410096,20403020201,1960.000642,18.98035573
2486,Not_Glaciated,39.68518286,-75.18190176,20402020606,1120.431275,217.180991
3048,Glaciated,40.91991495,-75.06630327,20401050601,679.4329835,44.23306076
1987,Not_Glaciated,39.83911389,-74.96209952,20402020404,164.507337,33.74688875
6550,Glaciated,41.85747618,-74.96252324,20401010502,60.94780639,3.680950803
2764,Glaciated,40.94703862,-74.89055477,20401050203,51.64963218,8.990369485
3849,Not_Glaciated,39.83672672,-74.84172241,20402020202,384.154625,73.28554646
500,Glaciated,40.90548307,-74.79546793,20401050502,198.6625923,8.853655771
1648,Glaciated,40.98054282,-74.76907097,20401050201,9.961508788,1.808391748
1170,Not_Glaciated,39.39499637,-74.75014672,20403020204,1431.703767,125.376541
2279,Glaciated,41.22555019,-74.75127201,20401041002,406.4490197,78.70868095
1063,Not_Glaciated,40.05213557,-74.54477241,20402010102,7548.92635,457.226844
4018,Not_Glaciated,40.12825774,-74.28156674,20403010202,4690.580591,505.810332
4807,Not_Glaciated,40.09246174,-74.22528305,20403010202,6649.941126,185.9265509
904,Not_Glaciated,39.64463834,-75.32254163,20402060102,642.8752377,68.88366435
4034,Not_Glaciated,39.41531434,-75.31777643,20402060303,288.6971543,13.17058951
6555,Not_Glaciated,40.4790896,-75.26585405,20401050701,1038.06263,71.69495091
6535,Glaciated,41.55454543,-75.2707032,20401030103,147.9553806,4.201533392
2050,Not_Glaciated,39.34578645,-75.23104835,20402060604,19.55640074,2.967237796
6428,Glaciated,41.91021622,-75.22898314,20401010406,91.468116,3.885308642
54,Glaciated,40.85863051,-74.98470401,20401050204,1175.295464,24.91376544
2776,Glaciated,41.02626821,-74.95265338,20401050103,1140.80992,188.9836382
3139,Glaciated,41.14398193,-74.84107222,20401050102,59.61760477,13.96139293
3471,Not_Glaciated,39.19652619,-74.82498366,20402060702,1054.067003,53.47065979
1324,Not_Glaciated,39.74164181,-74.73731896,20403010603,6077.01942,150.5410392
2933,Not_Glaciated,39.98804971,-74.57078984,20402020103,1565.177469,304.241992
712,Not_Glaciated,40.02069021,-74.39787551,20403010303,290.5466251,29.25309837
2620,Not_Glaciated,40.05107607,-74.15082259,20403010401,513.5641894,33.41964187
1175,Not_Glaciated,40.27694989,-73.98808311,20403010103,1287.128288,194.0035119
6401,Not_Glaciated,40.78235032,-76.12349986,20402030101,418.4419975,20.99768858
2700,Not_Glaciated,39.67777397,-75.44796043,20402060102,2.801053292,0.492603523
7123,Glaciated,41.20532989,-75.40633665,20401060102,2257.893053,33.79727819
6430,Glaciated,41.09771558,-75.27732052,20401040902,2485.337775,319.7715468
3833,Not_Glaciated,39.47413378,-75.24411552,20402060301,625.7819304,147.159372
4114,Not_Glaciated,39.34604635,-75.18151338,20402060604,1077.070752,227.5378149
7120,Glaciated,41.41363911,-75.02470874,20401040403,1694.246767,59.58589448
1715,Not_Glaciated,39.02747253,-74.89356977,20402060701,585.4786335,133.8925207
4226,Not_Glaciated,39.86527385,-74.81427532,20402020202,765.6327275,156.9784825
3056,Glaciated,40.95074533,-74.78423637,20401050202,734.2329872,28.9613298
4172,Not_Glaciated,39.17444534,-74.74085581,20403020406,508.1096728,44.71860946
4374,Glaciated,41.00465204,-74.73873951,20401050201,62.66994417,6.221600927
6429,Glaciated,41.5854141,-74.55328049,20401040202,651.3492432,3.949248804
3700,Not_Glaciated,40.05858257,-74.39532107,20403010302,2102.489687,91.18923982
6542,Glaciated,42.05943991,-75.55336132,20401010303,508.7887683,42.55796635
4311,Not_Glaciated,39.44779844,-75.23779678,20402060301,7110.738985,197.2500718
7172,Glaciated,41.35300726,-75.1970353,20401030602,649.6277282,33.42217582
6485,Glaciated,41.40524706,-75.13097108,20401030602,129.7921356,6.672689926
4140,Glaciated,41.00287452,-75.07163248,20401041005,77.86379248,5.004228782
739,Not_Glaciated,39.37505548,-74.94448079,20402060506,7057.922873,533.3025386
2222,Not_Glaciated,39.805268,-74.90057774,20402020202,377.4925711,25.558455
713,Not_Glaciated,39.60385906,-74.88756758,20403020104,3119.623289,207.8537175
2950,Glaciated,41.24100235,-74.8330521,20401040705,141.6180779,30.70881116
1304,Not_Glaciated,39.1999328,-74.74122351,20403020303,6.872424042,1.195707874
809,Not_Glaciated,40.25603922,-74.72314722,20401050803,3381.910047,472.4116853
3789,Not_Glaciated,39.99540638,-74.59922145,20402020103,176.3724546,33.03057516
3913,Not_Glaciated,40.19790121,-74.48469853,20401050801,430.9487162,20.57511702
7380,Glaciated,41.80567565,-76.66220208,20501060104,2746.595791,103.316799
7131,Glaciated,42.70326109,-76.15577261,20501020202,1692.754569,41.23830007
7171,Glaciated,42.76060742,-75.55775724,20501020506,4741.529768,428.0866303
6563,Not_Glaciated,40.48258882,-78.27804447,20503020301,4260.679526,68.67020286
6519,Glaciated,42.86083209,-75.6991512,20501020506,1887.29434,18.41867774
6546,Glaciated,42.58807079,-75.65100288,20501020606,241.4076008,7.544844849
6488,Glaciated,42.80291292,-75.60691834,20501020506,1282.753212,34.26703649
7162,Glaciated,41.72103707,-75.50130179,20501070101,1229.122114,63.45482686
6495,Not_Glaciated,39.98504441,-77.04236012,20503060303,2180.577991,19.7132688
6417,Glaciated,41.95713739,-75.9640377,20501030202,74.29407558,8.161089384
6479,Glaciated,42.83455995,-75.67783519,20501020506,304.8717131,5.582526471
6529,Glaciated,42.8339717,-75.66219076,20501020506,243.6467712,4.32183673
7129,Glaciated,41.38185679,-75.50311759,20501070107,570.1838559,20.63591562
6556,Not_Glaciated,40.0343952,-78.62563228,20503030101,9262.369234,51.38719696
6923,Not_Glaciated,40.07392094,-76.89209819,20503060503,4382.870563,30.28275297
6509,Glaciated,42.58271574,-75.44127099,20501010907,128.8785698,2.325006084
7152,Not_Glaciated,39.7944214,-76.90237121,20503060701,5529.183952,11.64645324
6427,Glaciated,42.38876821,-77.47440263,20501050105,239.2371449,13.12365795
6951,Glaciated,42.77167743,-76.14893231,20501020202,306.0439408,7.169071309
6528,Glaciated,42.7860068,-76.14801131,20501020202,824.705709,19.27890487
7160,Glaciated,42.47030952,-75.87412719,20501020307,407.1551988,24.62062031
6412,Glaciated,42.51733999,-75.7748076,20501020702,1273.533329,28.96484659
7156,Glaciated,42.37461472,-75.64633677,20501020804,439.2487705,34.0999116
7170,Glaciated,41.70762968,-75.60756873,20501061002,456.0438095,16.4837498
6564,Glaciated,41.41745143,-75.59530349,20501070107,714.7335719,75.17522385
6424,Glaciated,42.3317689,-75.7984449,20501020704,127.3752254,12.5482273
6547,Glaciated,42.85199757,-75.52203169,20501020505,1988.223661,20.22946709
6945,Glaciated,41.33486583,-75.89526642,20501070201,1484.663641,22.90922755
7159,Glaciated,41.84179599,-75.85668288,20501011310,194.5927749,11.52307841
7402,Glaciated,42.38573559,-75.85071353,20501020704,257.0466418,10.4646377
6922,Glaciated,42.04558229,-75.665552,20501011209,160.8968643,10.45244404
6978,Glaciated,41.55953212,-75.70905527,20501061102,9948.874972,115.9957149
6516,Not_Glaciated,40.45431138,-77.18056926,20503041203,3439.163172,105.2331861
6972,Glaciated,41.88707388,-76.71354938,20501050601,281.2304786,27.40629686
6498,Not_Glaciated,40.41939897,-76.59735288,20503050902,2005.761488,58.61206539
4674,Glaciated,46.58200534,-91.34370447,40103010801,222.0120738,1.940022139
3526,Glaciated,47.88665634,-90.87578374,40101010802,1895.964959,5.617257149
3266,Glaciated,47.82349116,-90.76634853,40101010701,701.5749841,2.322983046
573,Glaciated,48.04678811,-90.50897003,40101010402,1061.45685,3.531715471
131956,Glaciated,48.06390856,-90.34072753,40101010201,214.6455059,6.940203216
3707,Glaciated,46.85012204,-93.16281445,40102011101,321.2570313,5.50774018
1925,Glaciated,47.22597425,-93.08051003,40102010707,350.9559087,3.967747941
107945,Glaciated,47.00178289,-92.63820392,40102010908,134.0300532,2.314189119
